timestamp,open,high,low,close,volume
2024-02-19 09:00:00,52175.9,53090.9,50512.7,51764.9,1580169.269
2024-02-26 09:00:00,51764.9,64300.0,50922.5,63178.5,3158602.05
2024-03-04 09:00:00,63178.5,70330.8,59112.0,69001.8,3303894.612
2024-03-11 09:00:00,69001.8,73881.4,64559.8,68447.9,3102943.926
2024-03-18 09:00:00,68447.9,69044.4,60800.0,67260.9,2887386.329
2024-03-25 09:00:00,67260.9,71888.0,66427.6,71363.0,1763831.084
2024-04-01 09:00:00,71363.0,71388.0,64500.0,69362.7,1995954.721
2024-04-08 09:00:00,69362.7,72890.4,59652.5,65615.9,2551569.246
2024-04-15 09:00:00,65615.9,66874.9,59541.0,64912.6,2526739.318
2024-04-22 09:00:00,64912.7,67222.0,62332.8,63088.3,1476245.171
2024-04-29 09:00:00,63088.4,64700.0,56537.7,63988.0,2244803.879
2024-05-06 09:00:00,63987.9,65500.0,60117.4,61455.8,1552741.238
2024-05-13 09:00:00,61455.7,67750.0,60750.0,66239.4,1585925.168
2024-05-20 09:00:00,66239.4,72132.8,66010.0,68524.3,1479821.032
2024-05-27 09:00:00,68524.4,70750.0,66700.5,67805.9,1099829.822
2024-06-03 09:00:00,67805.9,72144.0,67642.6,69667.1,1239428.871
2024-06-10 09:00:00,69667.1,70222.7,65052.4,66653.6,1409837.004
2024-06-17 09:00:00,66653.5,67280.6,63137.9,63194.9,1290985.282
2024-06-24 09:00:00,63194.9,63357.0,58218.0,62766.0,1464290.492
2024-07-01 09:00:00,62766.1,63849.0,53329.5,55830.9,2064134.321
2024-07-08 09:00:00,55831.0,61412.4,54243.1,60766.0,1872745.722
2024-07-15 09:00:00,60766.0,68351.2,60622.6,68138.0,1862437.93
2024-07-22 09:00:00,68138.0,69381.7,63456.7,68215.5,1681468.041
2024-07-29 09:00:00,68215.5,70081.0,57040.0,58144.5,2289743.689
2024-08-05 09:00:00,58144.5,62737.2,48888.0,58693.1,3192302.281
2024-08-12 09:00:00,58693.1,61839.7,55969.0,58390.0,1775042.09
2024-08-19 09:00:00,58390.1,65175.4,57750.0,64190.2,1613554.406
2024-08-26 09:00:00,64190.1,64455.8,57123.0,57268.1,1642985.336
2024-09-02 09:00:00,57268.1,59790.0,52510.8,54839.6,1821930.027
2024-09-09 09:00:00,54839.6,60597.0,54557.0,59100.5,1651627.445
2024-09-16 09:00:00,59100.5,64126.7,57446.3,63558.4,1711804.303
2024-09-23 09:00:00,63558.5,66450.0,62534.4,65568.1,1384777.693
2024-09-30 09:00:00,65568.2,65588.8,59815.0,62789.3,1745345.295
2024-10-07 09:00:00,62789.2,64448.2,58900.0,62839.8,1501647.264
2024-10-14 09:00:00,62839.7,69425.8,62420.0,69020.1,1654556.811
2024-10-21 09:00:00,69020.2,69566.0,65222.3,67992.6,1463662.761
2024-10-28 09:00:00,67992.7,73660.0,67446.6,68762.5,1780607.387
2024-11-04 09:00:00,68762.5,81699.8,66810.0,80410.0,2241649.612
2024-11-11 09:00:00,80409.9,93421.1,80261.2,89899.9,2784493.37
2024-11-18 09:00:00,89900.0,99660.0,89422.1,97960.4,1904767.833
2024-11-25 09:00:00,97960.5,98999.0,90866.4,97265.1,1462135.424
2024-12-02 09:00:00,97265.0,104630.4,90200.0,101200.0,1808426.429
2024-12-09 09:00:00,101200.1,105374.6,94039.7,104460.4,1473342.897
2024-12-16 09:00:00,104460.5,108366.8,92272.6,95153.5,1879282.076
2024-12-23 09:00:00,95153.4,99950.0,92464.4,93700.0,1147424.556
2024-12-30 09:00:00,93699.9,98949.0,91510.0,98340.2,945958.461
2025-01-06 09:00:00,98340.2,102762.1,91055.8,94499.9,1389880.503
2025-01-13 09:00:00,94499.9,106450.0,88909.0,101311.5,1711569.476
2025-01-20 09:00:00,101311.5,110000.0,99501.0,102560.1,1680366.755
2025-01-27 09:00:00,102560.0,106450.0,96029.6,97664.5,1298600.088
2025-02-03 09:00:00,97664.5,102456.0,91130.3,96423.6,1424336.263
2025-02-10 09:00:00,96423.6,98792.8,94003.9,96067.0,881010.477
2025-02-17 09:00:00,96067.0,99431.5,93321.6,96218.4,924636.507
2025-02-24 09:00:00,96218.4,96470.0,78200.2,94222.8,2408387.043
2025-03-03 09:00:00,94222.0,94373.4,79933.4,80688.8,2220716.652
2025-03-10 09:00:00,80690.7,85270.2,76560.0,82541.6,1846147.52
2025-03-17 09:00:00,82541.6,87500.0,81113.5,86044.2,1154005.86
2025-03-24 09:00:00,86044.1,88752.0,81501.4,82352.8,1203185.347
2025-03-31 09:00:00,82353.1,88500.0,77111.0,78390.0,1731330.812
2025-04-07 09:00:00,78390.1,86100.0,74457.0,84680.5,2475304.854
