timestamp,open,high,low,close,volume
2025-04-08 04:00:00,79869.3,80383.4,79820.0,80259.9,4884.529
2025-04-08 05:00:00,80259.8,80272.0,79502.7,79830.1,7199.434
2025-04-08 06:00:00,79830.1,79830.1,79249.3,79414.6,7641.605
2025-04-08 07:00:00,79414.8,79680.2,79177.0,79448.6,6143.203
2025-04-08 08:00:00,79448.5,79486.3,78893.1,79129.8,8492.616
2025-04-08 09:00:00,79129.9,79199.9,78827.5,78873.8,6384.472
2025-04-08 10:00:00,78873.9,79150.5,78788.0,78979.2,4992.219
2025-04-08 11:00:00,78979.7,80049.8,78932.0,79949.7,14026.886
2025-04-08 12:00:00,79949.7,80094.4,79523.9,79800.9,12127.852
2025-04-08 13:00:00,79800.9,80359.5,79333.0,79856.0,30662.165
2025-04-08 14:00:00,79856.0,80236.4,78423.1,78440.5,29066.368
2025-04-08 15:00:00,78440.4,78815.0,78136.0,78460.0,20630.623
2025-04-08 16:00:00,78459.9,78500.0,77327.0,77393.5,26021.065
2025-04-08 17:00:00,77393.5,77530.0,76527.3,77314.6,33532.247
2025-04-08 18:00:00,77314.7,77963.0,77041.5,77219.7,16762.07
2025-04-08 19:00:00,77219.7,77329.7,76311.0,76830.0,23859.401
2025-04-08 20:00:00,76832.0,77177.0,76570.0,77106.6,7486.499
2025-04-08 21:00:00,77107.5,77259.9,76698.5,77074.7,4438.284
2025-04-08 22:00:00,77074.7,77107.6,76200.1,76695.3,11856.835
2025-04-08 23:00:00,76695.3,76766.2,76264.8,76297.9,7767.591
2025-04-09 00:00:00,76298.0,76834.6,75888.0,76494.0,16633.074
2025-04-09 01:00:00,76494.0,76568.9,74578.5,76038.0,38163.428
2025-04-09 02:00:00,76038.0,76444.7,75529.6,75636.0,13376.189
2025-04-09 03:00:00,75636.0,75840.2,74962.5,75040.0,10924.879
2025-04-09 04:00:00,75039.9,76866.2,74952.0,76383.1,25956.886
2025-04-09 05:00:00,76383.1,76787.9,76164.9,76699.9,9156.374
2025-04-09 06:00:00,76700.0,77277.0,76666.1,76799.1,12943.793
2025-04-09 07:00:00,76799.0,77906.6,76778.5,77651.4,27059.587
2025-04-09 08:00:00,77651.3,77833.8,77035.0,77267.2,11649.054
2025-04-09 09:00:00,77267.1,77500.0,77122.4,77429.6,6759.218
2025-04-09 10:00:00,77429.6,77543.5,76895.1,77159.2,10000.071
2025-04-09 11:00:00,77161.1,77165.8,75735.9,76204.1,44226.018
2025-04-09 12:00:00,76204.1,77050.0,75988.0,76731.6,19977.094
2025-04-09 13:00:00,76731.5,77816.2,76666.0,77648.8,33249.938
2025-04-09 14:00:00,77648.8,78288.8,76748.6,76841.7,28330.924
2025-04-09 15:00:00,76841.7,77616.4,76815.8,77237.6,16462.474
2025-04-09 16:00:00,77237.5,78331.9,77104.0,78227.9,13994.138
2025-04-09 17:00:00,78228.0,82277.0,77597.7,82161.9,104441.395
2025-04-09 18:00:00,82161.9,82967.4,81666.0,81758.0,48373.211
