timestamp,open,high,low,close,volume
2025-04-08 04:00:00,3.1102,3.1797,3.1102,3.1708,1090103.6
2025-04-08 05:00:00,3.1708,3.175,3.1154,3.1334,1018862.6
2025-04-08 06:00:00,3.1333,3.1333,3.1022,3.1172,782069.4
2025-04-08 07:00:00,3.1165,3.1246,3.09,3.1162,774002.1
2025-04-08 08:00:00,3.1162,3.1226,3.0813,3.11,986936.7
2025-04-08 09:00:00,3.1099,3.1184,3.0812,3.1103,1008203.1
2025-04-08 10:00:00,3.1103,3.1417,3.1032,3.1176,739034.7
2025-04-08 11:00:00,3.1179,3.1567,3.098,3.1404,1274312.3
2025-04-08 12:00:00,3.1411,3.1511,3.1183,3.1423,1139927.3
2025-04-08 13:00:00,3.1417,3.1618,3.1098,3.1191,1622155.6
2025-04-08 14:00:00,3.1188,3.1543,3.062,3.0628,1235327.7
2025-04-08 15:00:00,3.0636,3.0797,3.0458,3.0585,1140688.3
2025-04-08 16:00:00,3.0585,3.0611,2.9643,2.9695,1734144.8
2025-04-08 17:00:00,2.9694,2.983,2.9071,2.9622,2636322.6
2025-04-08 18:00:00,2.9624,3.0261,2.9569,2.9959,1451446.9
2025-04-08 19:00:00,2.996,3.005,2.9648,2.9958,1011268.4
2025-04-08 20:00:00,2.9961,3.0181,2.9922,3.0012,624087.6
2025-04-08 21:00:00,3.0015,3.0164,2.9847,3.0161,461961.4
2025-04-08 22:00:00,3.0162,3.0166,2.9694,2.9922,678309.1
2025-04-08 23:00:00,2.992,2.9974,2.9712,2.9849,551320.3
2025-04-09 00:00:00,2.9849,3.0184,2.969,2.9901,949205.4
2025-04-09 01:00:00,2.9901,2.9932,2.8942,2.9832,2249054.5
2025-04-09 02:00:00,2.9835,3.0121,2.9674,2.97,765026.2
2025-04-09 03:00:00,2.9703,2.9853,2.9281,2.9314,829819.1
2025-04-09 04:00:00,2.9313,2.9941,2.924,2.9793,1198726.7
2025-04-09 05:00:00,2.9801,3.0162,2.974,2.9852,834962.0
2025-04-09 06:00:00,2.9851,3.0551,2.9831,3.0381,1096720.6
2025-04-09 07:00:00,3.038,3.0894,3.0371,3.0508,1753456.6
2025-04-09 08:00:00,3.0509,3.071,3.026,3.0701,1034245.0
2025-04-09 09:00:00,3.0701,3.0797,3.0485,3.0612,1110327.0
2025-04-09 10:00:00,3.0612,3.0626,3.0002,3.0127,1048712.7
2025-04-09 11:00:00,3.0123,3.0145,2.9381,2.9667,3091814.4
2025-04-09 12:00:00,2.9667,2.9945,2.9416,2.9747,1145182.0
2025-04-09 13:00:00,2.9745,3.0464,2.9696,3.0273,1752485.1
2025-04-09 14:00:00,3.027,3.0477,2.9829,2.9857,974747.3
2025-04-09 15:00:00,2.9858,3.0457,2.9757,3.0109,1317847.1
2025-04-09 16:00:00,3.011,3.0725,3.0047,3.0478,1542466.7
2025-04-09 17:00:00,3.0479,3.1937,3.0371,3.1909,5314873.4
2025-04-09 18:00:00,3.1909,3.2387,3.1685,3.1794,3021953.2
2025-04-09 19:00:00,3.1795,3.2192,3.1762,3.2102,1097495.5
2025-04-09 20:00:00,3.2104,3.2299,3.1891,3.2242,1240107.0
2025-04-09 21:00:00,3.2243,3.2426,3.1932,3.2042,1215164.8
2025-04-09 22:00:00,3.2042,3.2084,3.1784,3.18,563173.0
2025-04-09 23:00:00,3.18,3.1842,3.1523,3.156,541893.1
2025-04-10 00:00:00,3.156,3.1607,3.1032,3.1317,1038442.9
2025-04-10 01:00:00,3.1317,3.1366,3.0954,3.0973,1436152.8
2025-04-10 02:00:00,3.0976,3.1181,3.0603,3.0686,2157318.4
2025-04-10 03:00:00,3.0686,3.0709,3.0164,3.0494,1484659.4
2025-04-10 04:00:00,3.0495,3.0498,3.0072,3.0316,839176.6
2025-04-10 05:00:00,3.0313,3.0505,3.0235,3.0313,726185.8
2025-04-10 06:00:00,3.0314,3.0431,3.0157,3.0218,865066.5
2025-04-10 07:00:00,3.0219,3.0429,2.9955,3.0116,1215078.6
2025-04-10 08:00:00,3.0117,3.0269,2.9981,3.0061,808937.6
2025-04-10 09:00:00,3.0061,3.0084,2.9834,2.9941,1428001.6
2025-04-10 10:00:00,2.9941,2.999,2.9773,2.9925,995228.6
2025-04-10 11:00:00,2.9925,2.9961,2.968,2.9861,729698.5
2025-04-10 12:00:00,2.9856,3.045,2.9809,3.0007,2350110.0
2025-04-10 13:00:00,3.0007,3.0113,2.9426,2.9549,2470400.0
2025-04-10 14:00:00,2.9539,2.9794,2.9322,2.9586,1234603.4
2025-04-10 15:00:00,2.9586,2.9597,2.8558,2.8746,2828307.7
2025-04-10 16:00:00,2.8741,2.9309,2.8592,2.9309,1949262.8
2025-04-10 17:00:00,2.9308,2.9515,2.9101,2.9348,1108713.2
2025-04-10 18:00:00,2.9347,2.9406,2.916,2.9229,801555.0
2025-04-10 19:00:00,2.9229,2.9424,2.9124,2.9301,585283.1
