timestamp,open,high,low,close,volume,ma7,ma30,ma99
2025-04-19 04:00:00,133.92,134.42,133.63,134.15,370407.44,,,
2025-04-19 05:00:00,134.14,134.24,133.38,133.99,291072.33,,,
2025-04-19 06:00:00,133.98,134.34,133.71,134.2,212491.19,,,
2025-04-19 07:00:00,134.19,134.29,133.82,133.82,267873.28,,,
2025-04-19 08:00:00,133.83,134.2,133.12,133.97,456473.32,,,
2025-04-19 09:00:00,133.97,134.27,133.5,134.09,355896.69,,,
2025-04-19 10:00:00,134.08,134.97,134.0,134.85,583828.35,134.15285714285713,,
2025-04-19 11:00:00,134.85,138.33,134.76,137.39,2578765.78,134.6157142857143,,
2025-04-19 12:00:00,137.39,139.14,137.22,138.71,1370728.76,135.29,,
2025-04-19 13:00:00,138.71,139.42,138.18,138.27,1082227.65,135.87142857142857,,
2025-04-19 14:00:00,138.27,138.68,137.77,138.31,592646.02,136.51285714285714,,
2025-04-19 15:00:00,138.31,138.45,137.66,138.12,461887.54,137.1057142857143,,
2025-04-19 16:00:00,138.13,139.0,138.11,138.68,577999.79,137.76142857142855,,
2025-04-19 17:00:00,138.67,139.19,138.36,139.0,524730.6,138.3542857142857,,
2025-04-19 18:00:00,139.0,139.76,138.8,139.27,1102390.64,138.62285714285716,,
2025-04-19 19:00:00,139.27,139.89,138.68,138.94,767654.18,138.65571428571428,,
2025-04-19 20:00:00,138.94,139.59,138.39,138.7,647459.39,138.71714285714285,,
2025-04-19 21:00:00,138.71,139.14,138.39,138.7,496019.43,138.77285714285713,,
2025-04-19 22:00:00,138.7,139.55,138.42,139.47,494496.25,138.96571428571428,,
2025-04-19 23:00:00,139.46,139.66,139.17,139.52,516171.36,139.08571428571426,,
2025-04-20 00:00:00,139.51,140.71,138.43,138.87,1499967.0,139.06714285714284,,
2025-04-20 01:00:00,138.87,139.11,137.57,137.91,1147081.71,138.87285714285713,,
2025-04-20 02:00:00,137.9,139.43,137.59,138.82,1124296.71,138.8557142857143,,
2025-04-20 03:00:00,138.82,138.99,138.33,138.51,342610.08,138.82857142857142,,
2025-04-20 04:00:00,138.51,138.79,138.14,138.62,264998.65,138.81714285714287,,
2025-04-20 05:00:00,138.61,139.08,138.22,138.67,304150.62,138.70285714285714,,
2025-04-20 06:00:00,138.68,139.09,138.52,138.91,280657.99,138.6157142857143,,
2025-04-20 07:00:00,138.91,139.61,138.72,139.53,243688.55,138.71,,
2025-04-20 08:00:00,139.53,139.83,139.02,139.77,413951.09,138.97571428571428,,
2025-04-20 09:00:00,139.77,141.4,139.31,140.2,1345556.61,139.17285714285714,137.732,
2025-04-20 10:00:00,140.2,141.87,140.09,141.72,827685.44,139.63142857142856,137.98433333333332,
2025-04-20 11:00:00,141.72,141.82,141.12,141.32,501180.09,140.01714285714286,138.22866666666667,
2025-04-20 12:00:00,141.33,141.41,140.44,140.87,560296.32,140.33142857142857,138.451,
2025-04-20 13:00:00,140.87,141.48,140.55,141.1,472082.36,140.6442857142857,138.69366666666667,
2025-04-20 14:00:00,141.09,141.1,140.6,140.65,324485.87,140.80428571428573,138.9163333333333,
2025-04-20 15:00:00,140.65,141.13,139.62,139.8,724535.08,140.8085714285714,139.10666666666665,
2025-04-20 16:00:00,139.79,139.88,138.51,139.5,1170243.09,140.70857142857145,139.26166666666666,
