timestamp,open,high,low,close,volume,ma7,ma30,ma99
2025-04-16 06:58:00,1604.63,1604.64,1604.0,1604.01,612.186,,,
2025-04-16 06:59:00,1604.0,1605.2,1602.83,1602.83,1954.982,,,
2025-04-16 07:00:00,1602.83,1602.83,1597.87,1597.97,7290.354,,,
2025-04-16 07:01:00,1597.97,1599.75,1597.6,1599.67,2969.942,,,
2025-04-16 07:02:00,1599.68,1601.28,1599.18,1601.1,3119.543,,,
2025-04-16 07:03:00,1601.09,1601.67,1599.59,1599.9,2045.665,,,
2025-04-16 07:04:00,1599.89,1603.28,1599.89,1602.2,2237.163,1601.097142857143,,
2025-04-16 07:05:00,1602.2,1602.49,1600.49,1601.12,1296.18,1600.6842857142856,,
2025-04-16 07:06:00,1601.11,1601.57,1599.22,1599.22,2374.344,1600.1685714285716,,
2025-04-16 07:07:00,1599.22,1601.66,1599.07,1600.89,1366.904,1600.5857142857144,,
2025-04-16 07:08:00,1600.89,1601.23,1600.17,1600.36,912.169,1600.6842857142858,,
2025-04-16 07:09:00,1600.35,1600.35,1596.4,1596.4,3653.574,1600.0128571428572,,
2025-04-16 07:10:00,1596.4,1597.92,1595.32,1597.73,3340.238,1599.702857142857,,
2025-04-16 07:11:00,1597.74,1597.74,1596.32,1596.99,1767.024,1598.9585714285713,,
2025-04-16 07:12:00,1596.99,1596.99,1594.11,1596.35,4212.089,1598.277142857143,,
2025-04-16 07:13:00,1596.35,1597.49,1595.64,1596.02,1898.151,1597.82,,
2025-04-16 07:14:00,1596.01,1596.01,1594.11,1594.87,2333.277,1596.9599999999998,,
2025-04-16 07:15:00,1594.88,1595.85,1594.52,1595.01,1305.629,1596.195714285714,,
2025-04-16 07:16:00,1595.0,1595.01,1593.46,1594.2,2671.764,1595.8814285714286,,
2025-04-16 07:17:00,1594.21,1596.87,1594.2,1596.08,2003.259,1595.6457142857143,,
2025-04-16 07:18:00,1596.07,1596.18,1592.89,1593.0,3370.049,1595.0757142857144,,
2025-04-16 07:19:00,1592.99,1594.0,1592.64,1593.02,1621.304,1594.6000000000001,,
