timestamp,open,high,low,close,volume,ma7,ma30,ma99
2024-11-07 09:00:00,2722.5,2916.56,2700.31,2895.76,5207698.306,,,
2024-11-08 09:00:00,2895.76,2982.75,2886.47,2962.12,3870167.008,,,
2024-11-09 09:00:00,2962.12,3158.66,2954.1,3127.03,3673317.244,,,
2024-11-10 09:00:00,3127.02,3252.28,3073.86,3185.19,5615528.884,,,
2024-11-11 09:00:00,3185.19,3392.06,3107.15,3375.02,6247550.0,,,
2024-11-12 09:00:00,3375.02,3449.0,3211.15,3245.98,6898960.493,,,
2024-11-13 09:00:00,3245.99,3335.0,3120.0,3188.9,5945632.887,3140.0,,
2024-11-14 09:00:00,3188.9,3242.31,3031.6,3061.03,4177386.799,3163.6099999999997,,
2024-11-15 09:00:00,3061.04,3133.68,3016.11,3091.75,3517544.364,3182.128571428572,,
2024-11-16 09:00:00,3091.75,3222.69,3073.47,3134.72,2517322.736,3183.227142857143,,
2024-11-17 09:00:00,3134.71,3164.8,3035.0,3078.09,3003350.309,3167.9271428571433,,
2024-11-18 09:00:00,3078.09,3228.0,3051.5,3210.48,4140524.369,3144.421428571429,,
2024-11-19 09:00:00,3210.48,3224.83,3066.4,3109.34,3063837.655,3124.901428571429,,
2024-11-20 09:00:00,3109.33,3162.25,3030.5,3071.05,3143204.946,3108.065714285714,,
2024-11-21 09:00:00,3071.05,3389.99,3033.32,3358.42,5993751.26,3150.55,,
2024-11-22 09:00:00,3358.69,3429.99,3260.42,3330.05,3830379.399,3184.5928571428567,,
2024-11-23 09:00:00,3330.04,3498.94,3315.28,3396.33,4091652.282,3221.9657142857145,,
2024-11-24 09:00:00,3396.32,3453.0,3282.48,3362.98,3119510.218,3262.664285714286,,
2024-11-25 09:00:00,3362.98,3549.91,3301.96,3416.92,6242839.345,3292.155714285714,,
2024-11-26 09:00:00,3416.91,3464.95,3254.19,3327.17,4595675.477,3323.274285714286,,
2024-11-27 09:00:00,3327.17,3688.0,3305.0,3655.88,4755415.766,3406.821428571429,,
2024-11-28 09:00:00,3655.89,3664.31,3531.0,3581.58,3330702.226,3438.7014285714286,,
2024-11-29 09:00:00,3581.58,3649.28,3535.52,3594.5,2545976.992,3476.48,,
2024-11-30 09:00:00,3594.51,3742.18,3570.2,3705.73,2866770.739,3520.68,,
2024-12-01 09:00:00,3705.74,3750.67,3661.35,3711.24,2458452.706,3570.4314285714286,,
2024-12-02 09:00:00,3711.22,3766.0,3557.61,3646.26,4609268.921,3603.194285714286,,
2024-12-03 09:00:00,3646.26,3673.9,3502.01,3616.82,3627143.717,3644.5728571428567,,
2024-12-04 09:00:00,3616.83,3891.0,3616.82,3840.75,5709329.425,3670.9828571428566,,
2024-12-05 09:00:00,3840.74,3960.0,3615.0,3787.31,6207399.404,3700.3728571428574,,
2024-12-06 09:00:00,3787.3,4092.83,3780.0,4001.75,4645126.843,3758.5514285714285,3369.0049999999997,
2024-12-07 09:00:00,4001.75,4028.69,3970.0,3999.79,1549576.994,3800.5600000000004,3405.806,
2024-12-08 09:00:00,3999.8,4019.57,3926.0,4007.3,1787672.127,3842.8542857142857,3440.6453333333334,
2024-12-09 09:00:00,4007.31,4010.67,3475.0,3712.55,6542091.049,3852.324285714286,3460.1626666666666,
2024-12-10 09:00:00,3712.55,3781.29,3512.71,3628.4,5674583.192,3853.9785714285717,3474.936333333333,
