timestamp,open,high,low,close,volume,ma7,ma30,ma99
2024-10-19 09:00:00,68407.8,68684.9,68000.0,68357.1,68632.108,,,
2024-10-20 09:00:00,68357.1,69425.8,68069.8,69020.1,105939.492,,,
2024-10-21 09:00:00,69020.2,69566.0,66865.9,67368.8,253437.333,,,
2024-10-22 09:00:00,67368.7,67825.0,66536.5,67406.4,218518.977,,,
2024-10-23 09:00:00,67406.5,67449.0,65222.3,66647.2,248215.058,,,
2024-10-24 09:00:00,66647.3,68842.5,66482.0,68173.8,212340.722,,,
2024-10-25 09:00:00,68173.8,68748.0,65557.2,66662.8,348511.871,67662.31428571428,,
2024-10-26 09:00:00,66662.7,67450.0,66414.1,67071.8,94169.992,67478.7,,
2024-10-27 09:00:00,67071.9,68306.1,66909.4,67992.6,88468.808,67331.91428571429,,
2024-10-28 09:00:00,67992.7,70331.0,67584.2,69940.0,256128.622,67699.22857142858,,
2024-10-29 09:00:00,69939.9,73660.0,69733.0,72739.5,382502.06,68461.1,,
2024-10-30 09:00:00,72739.5,72984.9,71444.2,72349.0,227108.808,69275.64285714286,,
2024-10-31 09:00:00,72349.0,72720.3,69705.0,70321.9,256485.328,69582.51428571428,,
2024-11-01 09:00:00,70321.9,71650.0,68822.5,69495.5,352591.088,69987.18571428572,,
2024-11-02 09:00:00,69495.4,69913.1,69022.8,69366.6,79314.105,70315.0142857143,,
2024-11-03 09:00:00,69366.6,69393.7,67446.6,68762.5,226477.376,70425.0,,
2024-11-04 09:00:00,68762.5,69495.3,66810.0,67834.3,244912.166,70124.18571428572,,
2024-11-05 09:00:00,67834.4,70537.4,67454.2,69353.1,273070.87,69640.41428571429,,
2024-11-06 09:00:00,69353.1,76420.0,69272.7,75579.9,677440.286,70101.97142857143,,
2024-11-07 09:00:00,75579.9,76900.0,74450.0,75859.4,280675.033,70893.04285714286,,
2024-11-08 09:00:00,75859.4,77182.9,75576.3,76482.2,230370.324,71891.14285714286,,
2024-11-09 09:00:00,76482.2,76920.0,75683.2,76675.1,117754.034,72935.21428571429,,
2024-11-10 09:00:00,76675.1,81699.8,76501.1,80410.0,417426.899,74599.14285714286,,
2024-11-11 09:00:00,80409.9,89800.0,80261.2,88728.9,614141.662,77584.08571428571,,
2024-11-12 09:00:00,88729.0,90070.1,85159.9,87972.0,639481.584,80243.92857142857,,
2024-11-13 09:00:00,87972.0,93421.1,86180.0,90413.3,555288.297,82362.98571428572,,
2024-11-14 09:00:00,90413.3,91846.1,86714.0,87382.7,364621.68,84009.17142857143,,
2024-11-15 09:00:00,87382.6,91921.5,87111.0,91074.6,314431.908,86093.8,,
2024-11-16 09:00:00,91074.6,91849.8,90120.0,90643.3,129023.447,88089.25714285715,,
2024-11-17 09:00:00,90643.2,91539.6,88736.1,89899.9,167504.792,89444.95714285715,74999.47666666665,
2024-11-18 09:00:00,89900.0,92700.0,89422.1,90507.4,333557.11,89699.02857142857,75737.82,
2024-11-19 09:00:00,90507.4,93985.9,90405.6,92335.9,303532.031,90322.44285714286,76515.01333333334,
2024-11-20 09:00:00,92335.9,94849.0,91500.0,94288.0,290044.227,90875.97142857141,77412.32,
2024-11-21 09:00:00,94288.0,99100.0,94008.7,98366.8,418383.136,92445.12857142858,78444.33333333333,
2024-11-22 09:00:00,98366.8,99660.0,97199.9,98921.4,265774.067,93566.1,79520.13999999998,
