timestamp,open,high,low,close,volume,ma7,ma30,ma99
2024-10-16 09:00:00,5.2246,5.2978,5.1665,5.2241,13788458.0,,,
2024-10-17 09:00:00,5.224,5.2593,5.1002,5.1821,14215181.0,,,
2024-10-18 09:00:00,5.1821,5.2575,5.172,5.2482,9267197.3,,,
2024-10-19 09:00:00,5.2483,5.2849,5.2209,5.2669,5829996.7,,,
2024-10-20 09:00:00,5.2669,5.38,5.2404,5.3564,9523163.6,,,
2024-10-21 09:00:00,5.3565,5.4089,5.1676,5.1969,15330594.1,,,
2024-10-22 09:00:00,5.1965,5.2898,5.1463,5.227,12006172.6,5.243085714285714,,
2024-10-23 09:00:00,5.227,5.2365,5.012,5.1397,13011267.2,5.231028571428571,,
2024-10-24 09:00:00,5.1397,5.1874,5.0936,5.1296,7274764.8,5.223528571428572,,
2024-10-25 09:00:00,5.1296,5.1349,4.5,4.7741,25328587.3,5.1558,,
2024-10-26 09:00:00,4.7741,5.0,4.7342,4.9225,13012787.8,5.1066,,
2024-10-27 09:00:00,4.9225,4.9978,4.901,4.997,6141029.3,5.055257142857143,,
2024-10-28 09:00:00,4.997,5.0553,4.9217,5.0151,11965008.2,5.029285714285714,,
2024-10-29 09:00:00,5.0151,5.1477,4.9857,5.0202,15203893.8,4.9997428571428575,,
2024-10-30 09:00:00,5.0201,5.077,4.9567,4.9916,13174900.4,4.978585714285714,,
2024-10-31 09:00:00,4.9916,5.011,4.76,4.8491,12046952.8,4.938514285714286,,
2024-11-01 09:00:00,4.8491,4.9531,4.7932,4.8946,12958923.8,4.955728571428572,,
2024-11-02 09:00:00,4.8951,4.9644,4.8427,4.8754,6775930.3,4.949,,
2024-11-03 09:00:00,4.8755,4.885,4.6606,4.8184,12375686.6,4.923485714285714,,
2024-11-04 09:00:00,4.8185,4.9099,4.6702,4.6975,11283388.9,4.878114285714285,,
2024-11-05 09:00:00,4.6974,4.7346,4.5407,4.668,21266176.1,4.827800000000001,,
2024-11-06 09:00:00,4.668,4.8566,4.6439,4.7985,39440254.4,4.8002142857142855,,
2024-11-07 09:00:00,4.7979,5.0225,4.7604,4.9104,36675059.5,4.808971428571428,,
2024-11-08 09:00:00,4.9104,4.9808,4.8242,4.9262,21010084.0,4.813485714285714,,
2024-11-09 09:00:00,4.9268,5.3028,4.9018,5.2441,42116094.1,4.866157142857142,,
2024-11-10 09:00:00,5.2444,5.5839,5.01,5.28,56870386.2,4.9321,,
