timestamp,open,high,low,close,volume
2025-03-26 16:00:00,2.4037,2.4118,2.3567,2.3699,100790789.3
2025-03-26 20:00:00,2.3698,2.3868,2.3254,2.3473,109950264.2
2025-03-27 00:00:00,2.3474,2.3883,2.3431,2.3764,76975842.3
2025-03-27 04:00:00,2.3765,2.3793,2.3512,2.3628,57190770.6
2025-03-27 08:00:00,2.3627,2.3782,2.338,2.342,69395660.6
2025-03-27 12:00:00,2.3419,2.3648,2.3005,2.3387,164958502.2
2025-03-27 16:00:00,2.3387,2.3549,2.3178,2.3386,83558498.4
2025-03-27 20:00:00,2.3386,2.359,2.3281,2.34,48256481.5
2025-03-28 00:00:00,2.3399,2.3422,2.2994,2.3093,92378920.8
2025-03-28 04:00:00,2.3093,2.3129,2.2156,2.22,177414514.5
2025-03-28 08:00:00,2.22,2.2416,2.1913,2.2254,140019299.5
2025-03-28 12:00:00,2.2254,2.2449,2.1733,2.1777,163129070.1
2025-03-28 16:00:00,2.1777,2.1919,2.1522,2.1785,115874627.1
2025-03-28 20:00:00,2.1786,2.2101,2.157,2.2055,88444067.6
2025-03-29 00:00:00,2.2055,2.2238,2.1273,2.1749,150681387.1
2025-03-29 04:00:00,2.1748,2.1845,2.1095,2.1211,123409138.3
2025-03-29 08:00:00,2.1212,2.1424,2.0598,2.0858,193804427.2
2025-03-29 12:00:00,2.0858,2.139,2.0805,2.1063,158569361.0
2025-03-29 16:00:00,2.1063,2.135,2.0704,2.1314,157535877.8
2025-03-29 20:00:00,2.1315,2.1412,2.1001,2.1335,67849927.6
2025-03-30 00:00:00,2.1336,2.2121,2.1142,2.1807,161412736.2
2025-03-30 04:00:00,2.1807,2.1926,2.1585,2.1744,88308765.6
2025-03-30 08:00:00,2.1744,2.1971,2.1522,2.1615,94841084.7
2025-03-30 12:00:00,2.1616,2.168,2.1216,2.1367,125862829.7
2025-03-30 16:00:00,2.1367,2.17,2.1136,2.1422,128182015.6
2025-03-30 20:00:00,2.1422,2.1632,2.1057,2.1352,108777668.0
2025-03-31 00:00:00,2.1353,2.1395,2.0765,2.0796,185513215.7
2025-03-31 04:00:00,2.0796,2.1138,2.0522,2.064,151850272.3
2025-03-31 08:00:00,2.0639,2.0936,2.0224,2.0812,221049264.2
2025-03-31 12:00:00,2.0813,2.1386,2.0577,2.1171,243835599.6
2025-03-31 16:00:00,2.1171,2.1301,2.0792,2.0899,112035544.6
2025-03-31 20:00:00,2.09,2.1041,2.0738,2.0889,77557107.4
2025-04-01 00:00:00,2.0888,2.115,2.0635,2.0973,94828431.7
2025-04-01 04:00:00,2.0973,2.119,2.0876,2.0934,95377308.5
2025-04-01 08:00:00,2.0934,2.2013,2.093,2.133,273163849.5
2025-04-01 12:00:00,2.133,2.1817,2.0922,2.1581,266429772.2
2025-04-01 16:00:00,2.1581,2.1686,2.12,2.1374,106404217.8
2025-04-01 20:00:00,2.1373,2.1529,2.12,2.1378,68843605.2
2025-04-02 00:00:00,2.1378,2.1388,2.0834,2.0977,110153438.4
2025-04-02 04:00:00,2.0976,2.1126,2.066,2.1074,117663022.2
2025-04-02 08:00:00,2.1074,2.1353,2.0971,2.113,146141260.7
2025-04-02 12:00:00,2.113,2.1944,2.0968,2.1718,273738279.3
2025-04-02 16:00:00,2.1718,2.1795,2.1301,2.1584,124898637.6
2025-04-02 20:00:00,2.1584,2.2332,1.9826,2.021,493486484.0
2025-04-03 00:00:00,2.0208,2.0699,2.0044,2.062,174507017.9
2025-04-03 04:00:00,2.062,2.0808,2.0289,2.0507,116171271.8
2025-04-03 08:00:00,2.0508,2.0564,2.0119,2.0329,121088402.5
2025-04-03 12:00:00,2.0328,2.0416,1.9569,2.0036,359058073.7
2025-04-03 16:00:00,2.0036,2.0726,1.9902,2.0517,205599088.3
2025-04-03 20:00:00,2.0518,2.0678,2.0337,2.063,104948624.3
2025-04-04 00:00:00,2.063,2.0768,2.0348,2.0492,107599214.9
2025-04-04 04:00:00,2.0492,2.094,2.0409,2.0891,125513125.5
2025-04-04 08:00:00,2.0891,2.1024,2.0148,2.0465,231825312.5
2025-04-04 12:00:00,2.0466,2.1625,2.0371,2.1214,487595829.0
2025-04-04 16:00:00,2.1214,2.1462,2.0973,2.1271,172507715.0
2025-04-04 20:00:00,2.1272,2.1555,2.1115,2.1294,83411014.4
2025-04-05 00:00:00,2.1295,2.1435,2.1129,2.1166,55509192.3
2025-04-05 04:00:00,2.1166,2.1398,2.1147,2.1355,55926801.0
2025-04-05 08:00:00,2.1355,2.17,2.1265,2.1594,89616075.1
2025-04-05 12:00:00,2.1593,2.1757,2.1162,2.1216,167798787.0
2025-04-05 16:00:00,2.1216,2.1381,2.1147,2.1184,70265539.2
2025-04-05 20:00:00,2.1185,2.1477,2.116,2.1436,51074844.0
2025-04-06 00:00:00,2.1436,2.1585,2.1219,2.1293,54548892.1
2025-04-06 04:00:00,2.1294,2.1368,2.0848,2.0925,105716828.3
2025-04-06 08:00:00,2.0926,2.1012,2.0759,2.0837,78641935.4
2025-04-06 12:00:00,2.0836,2.0939,2.0447,2.0736,175013710.1
2025-04-06 16:00:00,2.0736,2.0745,1.9739,1.9937,347693924.7
2025-04-06 20:00:00,1.9936,2.0026,1.8614,1.9204,550265215.8
2025-04-07 00:00:00,1.9204,1.9526,1.7981,1.8223,419811354.5
2025-04-07 04:00:00,1.8223,1.837,1.6129,1.6772,937266110.2
2025-04-07 08:00:00,1.6771,1.8138,1.6727,1.7639,639121308.7
2025-04-07 12:00:00,1.7639,2.0045,1.7454,1.8732,1268939166.4
2025-04-07 16:00:00,1.8731,1.9245,1.8368,1.8876,368185223.9
2025-04-07 20:00:00,1.8877,1.9486,1.887,1.8974,195113194.2
