timestamp,open,high,low,close,volume,ma7,ma30,ma99
2025-03-16 21:00:00,2.2972,2.3211,2.2668,2.2944,188852247.1,,,
2025-03-17 01:00:00,2.2944,2.3524,2.2827,2.2939,143556548.8,,,
2025-03-17 05:00:00,2.2939,2.3199,2.2811,2.2928,79494448.0,,,
2025-03-17 09:00:00,2.2928,2.3566,2.2905,2.3531,97219852.5,,,
2025-03-17 13:00:00,2.3532,2.3678,2.3053,2.3354,104817902.0,,,
2025-03-17 17:00:00,2.3354,2.3545,2.3192,2.337,79470674.8,,,
2025-03-17 21:00:00,2.3371,2.3692,2.3052,2.3436,155727077.0,2.3214571428571427,,
2025-03-18 01:00:00,2.3436,2.3776,2.3288,2.3592,94819407.6,2.330714285714286,,
2025-03-18 05:00:00,2.3592,2.3619,2.3327,2.3366,58285327.0,2.336814285714286,,
2025-03-18 09:00:00,2.3367,2.3385,2.2726,2.2844,126790120.4,2.3356142857142856,,
2025-03-18 13:00:00,2.2845,2.2999,2.242,2.2875,125623723.6,2.3262428571428573,,
2025-03-18 17:00:00,2.2875,2.3036,2.2588,2.2607,79706531.0,2.3155714285714284,,
2025-03-18 21:00:00,2.2608,2.267,2.2228,2.2357,173015666.2,2.3011000000000004,,
2025-03-19 01:00:00,2.2357,2.2645,2.2208,2.2609,96926587.1,2.289285714285714,,
2025-03-19 05:00:00,2.2609,2.2933,2.2481,2.2836,65075982.2,2.278485714285714,,
2025-03-19 09:00:00,2.2836,2.3071,2.2637,2.2937,80627624.5,2.272357142857143,,
2025-03-19 13:00:00,2.2937,2.3033,2.2818,2.2924,66938211.7,2.2735,,
2025-03-19 17:00:00,2.2925,2.3482,2.2921,2.3352,126247714.1,2.2803142857142857,,
2025-03-19 21:00:00,2.3353,2.588,2.316,2.5532,992002048.1,2.3221,,
2025-03-20 01:00:00,2.5534,2.5657,2.4531,2.4864,424860922.5,2.3579142857142856,,
2025-03-20 05:00:00,2.4864,2.5766,2.475,2.5457,149467873.7,2.3985999999999996,,
2025-03-20 09:00:00,2.5456,2.5627,2.4773,2.4836,133021425.4,2.427171428571429,,
2025-03-20 13:00:00,2.4836,2.4866,2.4301,2.4626,135062098.3,2.4513000000000003,,
2025-03-20 17:00:00,2.4626,2.5168,2.4623,2.4891,191522027.4,2.4794000000000005,,
2025-03-20 21:00:00,2.4892,2.5175,2.4362,2.4377,204401482.3,2.4940428571428575,,
2025-03-21 01:00:00,2.4376,2.4558,2.3877,2.4348,189680343.0,2.4771285714285716,,
2025-03-21 05:00:00,2.4349,2.4537,2.4118,2.4346,66154643.9,2.4697285714285715,,
2025-03-21 09:00:00,2.4345,2.4662,2.4111,2.4222,122316518.2,2.4520857142857144,,
2025-03-21 13:00:00,2.4223,2.4342,2.3823,2.4065,93079085.1,2.441071428571429,,
2025-03-21 17:00:00,2.4065,2.4188,2.3707,2.3871,107072285.4,2.430285714285714,2.367453333333333,
2025-03-21 21:00:00,2.3871,2.398,2.3552,2.3713,129977410.7,2.413457142857143,2.370016666666667,
2025-03-22 01:00:00,2.3712,2.424,2.3602,2.4005,93661104.8,2.408142857142857,2.37357,
2025-03-22 05:00:00,2.4005,2.4145,2.3733,2.3793,54656151.8,2.4002142857142856,2.376453333333333,
2025-03-22 09:00:00,2.3794,2.4066,2.3718,2.388,54194756.6,2.393557142857143,2.377616666666667,
2025-03-22 13:00:00,2.388,2.4121,2.3834,2.4004,40285000.9,2.3904428571428573,2.3797833333333336,
2025-03-22 17:00:00,2.4003,2.4154,2.3829,2.3924,66967049.5,2.388428571428572,2.3816300000000004,
2025-03-22 21:00:00,2.3924,2.3957,2.3648,2.3763,66039995.0,2.3868857142857145,2.38272,
2025-03-23 01:00:00,2.3763,2.3919,2.3714,2.3799,47705581.6,2.3881142857142854,2.38341,
2025-03-23 05:00:00,2.3799,2.3829,2.3574,2.3698,50796370.5,2.383728571428571,2.384516666666667,
2025-03-23 09:00:00,2.3698,2.3912,2.3636,2.3873,43011855.4,2.3848714285714285,2.3879466666666667,
2025-03-23 13:00:00,2.3874,2.4004,2.376,2.3943,40554042.9,2.385771428571428,2.3915066666666664,
2025-03-23 17:00:00,2.3944,2.4272,2.3839,2.4041,66177342.5,2.3863,2.3962866666666667,
2025-03-23 21:00:00,2.4041,2.4218,2.3921,2.4119,61242083.0,2.3890857142857143,2.40216,
2025-03-24 01:00:00,2.4118,2.4164,2.3842,2.3987,59218011.7,2.392285714285714,2.4067533333333335,
2025-03-24 05:00:00,2.3988,2.44,2.3865,2.4378,66596979.4,2.4005571428571426,2.411893333333333,
2025-03-24 09:00:00,2.4379,2.4571,2.4121,2.4425,98642213.2,2.410942857142857,2.4168533333333335,
2025-03-24 13:00:00,2.4426,2.4686,2.4348,2.4418,103157266.8,2.4187285714285713,2.4218333333333333,
2025-03-24 17:00:00,2.4418,2.4762,2.441,2.4583,78028403.6,2.4278714285714287,2.425936666666667,
2025-03-24 21:00:00,2.4584,2.5029,2.4409,2.4725,123974381.7,2.4376428571428574,2.4232466666666665,
2025-03-25 01:00:00,2.4725,2.4757,2.4447,2.4642,67047781.4,2.445114285714286,2.4225066666666666,
2025-03-25 05:00:00,2.4642,2.4761,2.4259,2.4485,64081940.8,2.452228571428571,2.4192666666666667,
2025-03-25 09:00:00,2.4486,2.4667,2.4077,2.4134,81974661.0,2.4487428571428573,2.4169266666666664,
2025-03-25 13:00:00,2.4133,2.434,2.4056,2.421,59618386.4,2.445671428571429,2.41554,
2025-03-25 17:00:00,2.421,2.4489,2.419,2.4434,55225401.5,2.4459000000000004,2.414016666666667,
2025-03-25 21:00:00,2.4435,2.4568,2.4253,2.4364,97075323.3,2.4427714285714286,2.4139733333333333,
2025-03-26 01:00:00,2.4364,2.4777,2.4232,2.458,113098689.1,2.4406999999999996,2.414746666666667,
2025-03-26 05:00:00,2.458,2.4695,2.4322,2.4481,54400800.2,2.4384000000000006,2.4151966666666667,
2025-03-26 09:00:00,2.4481,2.48,2.4336,2.4369,94545278.1,2.4367428571428573,2.4156866666666668,
2025-03-26 13:00:00,2.437,2.4702,2.4337,2.4641,53117799.7,2.443985714285714,2.4176066666666665,
2025-03-26 17:00:00,2.464,2.4725,2.4506,2.4558,64301546.9,2.448957142857143,2.419896666666667,
2025-03-26 21:00:00,2.4557,2.4586,2.3933,2.4038,149045821.5,2.4433,2.4209799999999997,
2025-03-27 01:00:00,2.4037,2.4118,2.3567,2.3699,100790789.3,2.4338,2.41996,
2025-03-27 05:00:00,2.3698,2.3868,2.3254,2.3473,109950264.2,2.417985714285714,2.4188933333333336,
2025-03-27 09:00:00,2.3474,2.3883,2.3431,2.3764,76975842.3,2.407742857142857,2.4185066666666666,
2025-03-27 13:00:00,2.3765,2.3793,2.3512,2.3628,57190770.6,2.397157142857143,2.4172533333333335,
2025-03-27 17:00:00,2.3627,2.3782,2.338,2.342,69395660.6,2.379714285714286,2.415573333333333,
2025-03-27 21:00:00,2.3419,2.3648,2.3005,2.3387,164958502.2,2.3629857142857142,2.4143199999999996,
2025-03-28 01:00:00,2.3387,2.3549,2.3178,2.3386,83558498.4,2.3536714285714284,2.412943333333333,
2025-03-28 05:00:00,2.3386,2.359,2.3281,2.34,48256481.5,2.3493999999999997,2.41195,
2025-03-28 09:00:00,2.3399,2.3422,2.2994,2.3093,92378920.8,2.3439714285714284,2.4093499999999994,
2025-03-28 13:00:00,2.3093,2.3129,2.2156,2.22,177414514.5,2.3216285714285716,2.40354,
2025-03-28 17:00:00,2.22,2.2416,2.1913,2.2254,140019299.5,2.302,2.397583333333334,
2025-03-28 21:00:00,2.2254,2.2449,2.1733,2.1777,163129070.1,2.2785285714285712,2.389776666666667,
2025-03-29 01:00:00,2.1777,2.1919,2.1522,2.1785,115874627.1,2.255642857142857,2.3824366666666665,
2025-03-29 05:00:00,2.1786,2.2101,2.157,2.2055,88444067.6,2.236628571428571,2.3746933333333335,
2025-03-29 09:00:00,2.2055,2.2238,2.1273,2.1749,150681387.1,2.2130428571428573,2.365773333333333,
2025-03-29 13:00:00,2.1748,2.1845,2.1095,2.1211,123409138.3,2.186157142857143,2.355083333333333,
2025-03-29 17:00:00,2.1212,2.1424,2.0598,2.0858,193804427.2,2.1669857142857145,2.3426666666666667,
