timestamp,open,high,low,close,volume,ma7,ma30,ma99
2025-04-30 15:00:00,2.2476,2.2485,2.2424,2.2445,3653830.1,,,
2025-04-30 15:15:00,2.2445,2.2494,2.2442,2.2487,2285590.7,,,
2025-04-30 15:30:00,2.2487,2.2498,2.2392,2.2398,4101257.9,,,
2025-04-30 15:45:00,2.2398,2.242,2.238,2.2386,2546673.0,,,
2025-04-30 16:00:00,2.2386,2.2401,2.23,2.2326,5537356.4,,,
2025-04-30 16:15:00,2.2325,2.2345,2.2266,2.2272,5381028.3,,,
2025-04-30 16:30:00,2.2272,2.2293,2.212,2.2152,15242957.8,2.2352285714285713,,
2025-04-30 16:45:00,2.2153,2.2194,2.2063,2.2188,14376682.3,2.2315571428571426,,
2025-04-30 17:00:00,2.2187,2.2271,2.21,2.2268,12235281.1,2.2284285714285716,,
2025-04-30 17:15:00,2.2268,2.2298,2.2186,2.2188,6044033.9,2.2254285714285715,,
2025-04-30 17:30:00,2.2188,2.2242,2.2186,2.222,2978966.2,2.223057142857143,,
2025-04-30 17:45:00,2.222,2.2294,2.2205,2.2246,3288284.6,2.2219142857142855,,
2025-04-30 18:00:00,2.2247,2.2297,2.2214,2.2222,4610560.8,2.2212,,
2025-04-30 18:15:00,2.2222,2.2294,2.221,2.2281,3708604.1,2.223042857142857,,
2025-04-30 18:30:00,2.228,2.236,2.227,2.233,5359220.3,2.2250714285714284,,
2025-04-30 18:45:00,2.233,2.2339,2.2302,2.2304,3444338.4,2.2255857142857143,,
2025-04-30 19:00:00,2.2304,2.232,2.2257,2.2265,4362690.9,2.2266857142857144,,
2025-04-30 19:15:00,2.2265,2.2276,2.2225,2.2247,3569376.4,2.2270714285714286,,
2025-04-30 19:30:00,2.2247,2.2282,2.2199,2.2249,4429474.4,2.2271142857142854,,
2025-04-30 19:45:00,2.2248,2.2312,2.2247,2.2297,5056133.2,2.2281857142857144,,
2025-04-30 20:00:00,2.2298,2.2338,2.2293,2.231,4139783.5,2.2286,,
2025-04-30 20:15:00,2.2309,2.235,2.2281,2.2347,3057090.9,2.2288428571428573,,
