timestamp,open,high,low,close,volume
2025-04-11 06:45:00,117.07,117.7,116.75,116.92,301853.46
2025-04-11 07:00:00,116.92,117.0,116.33,116.57,253446.65
2025-04-11 07:15:00,116.57,116.79,116.11,116.21,169976.09
2025-04-11 07:30:00,116.22,116.78,116.13,116.72,159530.36
2025-04-11 07:45:00,116.71,116.87,116.41,116.54,136851.44
2025-04-11 08:00:00,116.53,117.85,115.77,116.81,986669.77
2025-04-11 08:15:00,116.81,116.91,116.09,116.55,270579.99
2025-04-11 08:30:00,116.54,117.55,116.39,117.12,223581.26
2025-04-11 08:45:00,117.12,117.57,116.78,117.52,264107.12
2025-04-11 09:00:00,117.52,117.75,116.88,117.05,241614.3
2025-04-11 09:15:00,117.04,117.68,116.88,117.63,356416.4
2025-04-11 09:30:00,117.62,118.53,117.46,118.05,427474.29
2025-04-11 09:45:00,118.05,118.24,117.81,118.16,271988.77
2025-04-11 10:00:00,118.17,118.56,117.59,117.95,320702.69
2025-04-11 10:15:00,117.96,118.74,117.91,118.35,283220.52
2025-04-11 10:30:00,118.34,119.09,118.1,118.16,444895.15
2025-04-11 10:45:00,118.16,118.73,118.0,118.65,232777.08
2025-04-11 11:00:00,118.65,119.34,118.53,118.69,275837.85
2025-04-11 11:15:00,118.7,118.7,118.01,118.08,264363.16
2025-04-11 11:30:00,118.08,118.35,117.75,118.22,269894.45
2025-04-11 11:45:00,118.21,118.39,117.63,117.99,302612.17
2025-04-11 12:00:00,118.0,118.27,117.83,117.98,262476.31
2025-04-11 12:15:00,117.98,118.49,117.94,118.29,171443.66
2025-04-11 12:30:00,118.29,119.05,118.26,118.53,323396.46
2025-04-11 12:45:00,118.53,118.6,117.54,117.86,307014.74
2025-04-11 13:00:00,117.85,118.95,117.6,118.37,628226.53
2025-04-11 13:15:00,118.38,119.34,118.13,118.9,391538.21
2025-04-11 13:30:00,118.9,121.54,118.45,120.37,1400602.14
2025-04-11 13:45:00,120.37,120.89,119.84,120.51,510316.99
2025-04-11 14:00:00,120.5,120.98,119.1,120.29,947548.34
2025-04-11 14:15:00,120.28,120.81,118.52,118.92,888571.76
2025-04-11 14:30:00,118.92,119.74,118.8,119.44,386023.64
2025-04-11 14:45:00,119.43,120.27,119.35,119.63,315227.87
2025-04-11 15:00:00,119.64,120.16,118.84,118.87,361299.33
2025-04-11 15:15:00,118.86,119.15,118.53,119.04,330187.87
2025-04-11 15:30:00,119.03,120.25,118.92,119.81,314979.71
2025-04-11 15:45:00,119.81,120.26,119.63,119.86,222459.38
2025-04-11 16:00:00,119.86,119.91,119.0,119.08,227673.02
2025-04-11 16:15:00,119.09,119.24,118.61,119.02,225216.75
2025-04-11 16:30:00,119.02,120.33,119.02,120.33,308962.82
2025-04-11 16:45:00,120.33,120.54,119.9,119.9,269137.67
2025-04-11 17:00:00,119.91,120.38,119.76,120.33,232996.87
2025-04-11 17:15:00,120.34,120.82,119.8,119.92,263574.66
2025-04-11 17:30:00,119.93,121.99,119.84,121.72,669616.39
2025-04-11 17:45:00,121.73,121.94,121.04,121.38,437938.74
2025-04-11 18:00:00,121.38,121.76,121.08,121.22,355744.85
2025-04-11 18:15:00,121.22,121.36,120.29,121.28,377723.43
2025-04-11 18:30:00,121.28,121.35,120.55,120.83,173780.67
2025-04-11 18:45:00,120.83,120.88,119.75,119.88,289896.39
2025-04-11 19:00:00,119.88,120.65,119.87,120.57,184004.42
2025-04-11 19:15:00,120.57,120.88,120.37,120.54,104484.75
2025-04-11 19:30:00,120.53,120.75,120.27,120.63,94600.25
2025-04-11 19:45:00,120.62,120.84,120.29,120.81,98717.29
2025-04-11 20:00:00,120.8,121.06,120.53,120.94,115569.35
2025-04-11 20:15:00,120.93,121.67,120.71,121.55,143221.38
2025-04-11 20:30:00,121.55,121.93,121.24,121.88,182118.72
2025-04-11 20:45:00,121.87,121.92,121.34,121.54,118003.7
2025-04-11 21:00:00,121.54,122.49,121.53,122.15,303645.75
2025-04-11 21:15:00,122.14,122.65,121.77,121.78,215111.11
2025-04-11 21:30:00,121.78,121.85,120.87,121.11,217746.58
2025-04-11 21:45:00,121.1,121.39,120.92,121.1,64432.09
2025-04-11 22:00:00,121.1,121.27,120.82,120.9,142932.53
2025-04-11 22:15:00,120.9,121.33,120.66,121.29,185960.72
2025-04-11 22:30:00,121.29,121.37,120.83,121.07,106336.55
2025-04-11 22:45:00,121.07,121.33,120.88,121.1,86044.03
2025-04-11 23:00:00,121.1,121.15,120.41,120.5,164648.34
2025-04-11 23:15:00,120.49,120.63,119.91,120.04,176849.34
2025-04-11 23:30:00,120.03,121.08,119.95,120.92,201241.13
2025-04-11 23:45:00,120.92,121.87,120.91,121.33,191152.9
2025-04-12 00:00:00,121.33,122.18,120.76,120.78,350042.34
2025-04-12 00:15:00,120.79,121.81,120.79,121.51,239988.09
2025-04-12 00:30:00,121.51,121.95,121.34,121.81,184662.76
2025-04-12 00:45:00,121.8,121.85,121.03,121.11,134939.37
2025-04-12 01:00:00,121.11,121.76,120.95,121.45,126286.8
2025-04-12 01:15:00,121.45,121.49,120.54,120.8,168544.33
2025-04-12 01:30:00,120.8,121.3,120.75,121.0,114340.58
2025-04-12 01:45:00,121.0,121.2,120.8,121.13,71017.48
2025-04-12 02:00:00,121.14,121.46,120.58,120.65,116568.77
2025-04-12 02:15:00,120.65,121.05,120.6,120.93,88406.12
2025-04-12 02:30:00,120.94,120.97,120.42,120.54,111753.98
2025-04-12 02:45:00,120.54,120.54,119.29,119.61,463781.81
2025-04-12 03:00:00,119.6,120.27,119.53,120.03,261534.32
2025-04-12 03:15:00,120.02,120.3,119.88,120.03,172911.39
2025-04-12 03:30:00,120.03,120.29,119.8,120.28,151012.51
2025-04-12 03:45:00,120.29,120.46,120.06,120.13,85237.24
2025-04-12 04:00:00,120.13,120.14,119.75,120.06,116643.28
2025-04-12 04:15:00,120.06,121.09,119.96,121.09,239131.47
2025-04-12 04:30:00,121.09,123.92,121.0,121.88,1120553.18
2025-04-12 04:45:00,121.89,122.67,121.73,122.63,283047.34
2025-04-12 05:00:00,122.63,122.78,122.03,122.61,238029.79
2025-04-12 05:15:00,122.61,122.87,122.16,122.39,299705.11
2025-04-12 05:30:00,122.4,122.74,122.18,122.28,135088.79
2025-04-12 05:45:00,122.28,122.62,122.15,122.33,94867.88
2025-04-12 06:00:00,122.32,122.99,122.32,122.99,211535.69
2025-04-12 06:15:00,122.99,123.29,122.72,122.95,161436.48
2025-04-12 06:30:00,122.94,123.56,122.94,123.37,239541.22
2025-04-12 06:45:00,123.37,123.46,122.82,122.84,215690.65
2025-04-12 07:00:00,122.85,123.26,122.66,123.02,104278.45
2025-04-12 07:15:00,123.02,123.31,122.94,123.26,105846.6
2025-04-12 07:30:00,123.26,123.89,123.26,123.62,268295.01
2025-04-12 07:45:00,123.62,124.5,123.62,124.17,433065.12
2025-04-12 08:00:00,124.16,125.48,124.06,125.4,703697.8
2025-04-12 08:15:00,125.41,125.41,124.26,124.49,345648.19
2025-04-12 08:30:00,124.5,124.89,124.06,124.53,254678.19
2025-04-12 08:45:00,124.53,124.58,123.92,124.25,177055.32
2025-04-12 09:00:00,124.26,124.76,124.05,124.16,209755.07
2025-04-12 09:15:00,124.15,124.59,123.95,124.34,128718.61
2025-04-12 09:30:00,124.34,124.59,124.23,124.57,79179.21
2025-04-12 09:45:00,124.57,124.82,124.45,124.57,107239.66
2025-04-12 10:00:00,124.58,124.86,124.39,124.66,97207.01
2025-04-12 10:15:00,124.66,124.8,124.25,124.68,109150.95
2025-04-12 10:30:00,124.68,124.81,124.1,124.12,107563.78
2025-04-12 10:45:00,124.13,124.36,123.95,124.33,114023.23
